Himachal Pradesh,19.3 - Under PCSO Act Section 8,0
Himachal Pradesh,19.5 - Under PCSO Act Sections 14 & 15,0
Himachal Pradesh,19.6 - Other Acts of PCSO,1
Himachal Pradesh,20 - Attempt to commit Murder u/s 307 IPC,0
Himachal Pradesh,21 - Unnatural Offences u/s 377 IPC,6
Himachal Pradesh,22 - Other crimes committed against children,4
Himachal Pradesh,23 - Total crimes against Children,467
Jammu & Kashmir,1 - Murder (Section 302 and 303 IPC),3
Jammu & Kashmir,2 - Infanticide (Section 315 IPC),1
Jammu & Kashmir,3 - Rape,37
Jammu & Kashmir,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),7
Jammu & Kashmir,4.1 - Sexual Harassment (Section 354A IPC),1
Jammu & Kashmir,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jammu & Kashmir,4.3 - Voyeurism (Section 354C IPC),0
Jammu & Kashmir,4.4 - Stalking (Section 354D IPC),0
Jammu & Kashmir,4.5 - Others assault,6
Jammu & Kashmir,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),1
Jammu & Kashmir,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",139
Jammu & Kashmir,6.1 - Kidnapping & Abduction (Section 363 IPC),138
Jammu & Kashmir,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jammu & Kashmir,6.3 - Kidnapping for Ransom (Section 364A IPC),0
Jammu & Kashmir,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Jammu & Kashmir,6.5 - Other Kidnapping,1
Jammu & Kashmir,7 - Foeticide (Section 315 and 316 IPC),0
Jammu & Kashmir,8 - Abetment of Suicide of child (Section 305 IPC),0
Jammu & Kashmir,9 - Exposure and Abandonment (Section 317 IPC),10
Jammu & Kashmir,10 - Procuration of minor girls (Section 366-A IPC),0
Jammu & Kashmir,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Jammu & Kashmir,12 - Buying of minors for prostitution (Section 373 IPC),0
Jammu & Kashmir,13 - Selling of minors for prostitution (Section 372 IPC),0
Jammu & Kashmir,"14 - Prohibition of Child Marriage Act, 2006",0
Jammu & Kashmir,"15 - Transplantation of Human Organs Act, 1994",0
Jammu & Kashmir,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Jammu & Kashmir,16.1 - Offences committed against Migrant,0
Jammu & Kashmir,16.1.1 - Offences committed against SC migrants,0
Jammu & Kashmir,16.1.2 - Offences committed against ST migrants,0
Jammu & Kashmir,16.1.3 - Offences committed against others migrants,0
Jammu & Kashmir,16.2 - Offences committed against Locals,0
Jammu & Kashmir,16.2.1 - Offences committed against Local SCs,0
Jammu & Kashmir,16.2.2 - Offences committed against Local STs,0
Jammu & Kashmir,16.2.3 - Offences committed against others locals,0
Jammu & Kashmir,"17 - Immoral Traffic (Prevention) Act, 1956",0
Jammu & Kashmir,17.1 - Under ITP Section 5,0
Jammu & Kashmir,17.2 - Under ITP Section 6,0
Jammu & Kashmir,17.3 - Under ITP Section 7,0
Jammu & Kashmir,17.4 - Under ITP Section 8,0
Jammu & Kashmir,17.5 - Other Section under ITP Act,0
Jammu & Kashmir,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Jammu & Kashmir,"19 - Protection of Children from Sexual Offences Act, 2012",0
Jammu & Kashmir,19.1 - Under PCSO Act Section 4,0
Jammu & Kashmir,19.2 - Under PCSO Act Section 6,0
Jammu & Kashmir,19.4 - Under PCSO Act Section 10,0
Jammu & Kashmir,19.3 - Under PCSO Act Section 8,0
Jammu & Kashmir,19.5 - Under PCSO Act Sections 14 & 15,0
Jammu & Kashmir,19.6 - Other Acts of PCSO,0
Jammu & Kashmir,20 - Attempt to commit Murder u/s 307 IPC,2
Jammu & Kashmir,21 - Unnatural Offences u/s 377 IPC,10
Jammu & Kashmir,22 - Other crimes committed against children,1
Jammu & Kashmir,23 - Total crimes against Children,211
Jharkhand,1 - Murder (Section 302 and 303 IPC),8
Jharkhand,2 - Infanticide (Section 315 IPC),4
Jharkhand,3 - Rape,78
Jharkhand,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),3
Jharkhand,4.1 - Sexual Harassment (Section 354A IPC),2
Jharkhand,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Jharkhand,4.3 - Voyeurism (Section 354C IPC),0
Jharkhand,4.4 - Stalking (Section 354D IPC),0
Jharkhand,4.5 - Others assault,1
Jharkhand,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Jharkhand,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",94
Jharkhand,6.1 - Kidnapping & Abduction (Section 363 IPC),7
Jharkhand,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Jharkhand,6.3 - Kidnapping for Ransom (Section 364A IPC),2
Jharkhand,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),63
Jharkhand,6.5 - Other Kidnapping,22
Jharkhand,7 - Foeticide (Section 315 and 316 IPC),1
Jharkhand,8 - Abetment of Suicide of child (Section 305 IPC),0
Jharkhand,9 - Exposure and Abandonment (Section 317 IPC),0
Jharkhand,10 - Procuration of minor girls (Section 366-A IPC),12
Jharkhand,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Jharkhand,12 - Buying of minors for prostitution (Section 373 IPC),4
Jharkhand,13 - Selling of minors for prostitution (Section 372 IPC),0
Jharkhand,"14 - Prohibition of Child Marriage Act, 2006",1
Jharkhand,"15 - Transplantation of Human Organs Act, 1994",0
Jharkhand,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Jharkhand,16.1 - Offences committed against Migrant,0
Jharkhand,16.1.1 - Offences committed against SC migrants,0
Jharkhand,16.1.2 - Offences committed against ST migrants,0
Jharkhand,16.1.3 - Offences committed against others migrants,0
Jharkhand,16.2 - Offences committed against Locals,0
Jharkhand,16.2.1 - Offences committed against Local SCs,0
Jharkhand,16.2.2 - Offences committed against Local STs,0
Jharkhand,16.2.3 - Offences committed against others locals,0
Jharkhand,"17 - Immoral Traffic (Prevention) Act, 1956",8
Jharkhand,17.1 - Under ITP Section 5,8
Jharkhand,17.2 - Under ITP Section 6,0
Jharkhand,17.3 - Under ITP Section 7,0
Jharkhand,17.4 - Under ITP Section 8,0
Jharkhand,17.5 - Other Section under ITP Act,0
Jharkhand,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",1
Jharkhand,"19 - Protection of Children from Sexual Offences Act, 2012",31
Jharkhand,19.1 - Under PCSO Act Section 4,3
Jharkhand,19.2 - Under PCSO Act Section 6,2
Jharkhand,19.4 - Under PCSO Act Section 10,7
Jharkhand,19.3 - Under PCSO Act Section 8,0
Jharkhand,19.5 - Under PCSO Act Sections 14 & 15,0
Jharkhand,19.6 - Other Acts of PCSO,19
Jharkhand,20 - Attempt to commit Murder u/s 307 IPC,145
Jharkhand,21 - Unnatural Offences u/s 377 IPC,8
Jharkhand,22 - Other crimes committed against children,25
Jharkhand,23 - Total crimes against Children,423
Karnataka,1 - Murder (Section 302 and 303 IPC),87
Karnataka,2 - Infanticide (Section 315 IPC),11
Karnataka,3 - Rape,694
Karnataka,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),66
Karnataka,4.1 - Sexual Harassment (Section 354A IPC),10
Karnataka,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),2
Karnataka,4.3 - Voyeurism (Section 354C IPC),0
Karnataka,4.4 - Stalking (Section 354D IPC),3
Karnataka,4.5 - Others assault,51
Karnataka,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Karnataka,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",1177
Karnataka,6.1 - Kidnapping & Abduction (Section 363 IPC),819
Karnataka,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Karnataka,6.3 - Kidnapping for Ransom (Section 364A IPC),11
Karnataka,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),122
Karnataka,6.5 - Other Kidnapping,225
Karnataka,7 - Foeticide (Section 315 and 316 IPC),0
Karnataka,8 - Abetment of Suicide of child (Section 305 IPC),0
Karnataka,9 - Exposure and Abandonment (Section 317 IPC),101
Karnataka,10 - Procuration of minor girls (Section 366-A IPC),61
Karnataka,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Karnataka,12 - Buying of minors for prostitution (Section 373 IPC),0
Karnataka,13 - Selling of minors for prostitution (Section 372 IPC),1
Karnataka,"14 - Prohibition of Child Marriage Act, 2006",44
Karnataka,"15 - Transplantation of Human Organs Act, 1994",0
Karnataka,"16 - Child Labour (Prohibition & Regulation) Act, 1986",6
Karnataka,16.1 - Offences committed against Migrant,0
Karnataka,16.1.1 - Offences committed against SC migrants,0
Karnataka,16.1.2 - Offences committed against ST migrants,0
Karnataka,16.1.3 - Offences committed against others migrants,0
Karnataka,16.2 - Offences committed against Locals,6
Karnataka,16.2.1 - Offences committed against Local SCs,0
Karnataka,16.2.2 - Offences committed against Local STs,0
Karnataka,16.2.3 - Offences committed against others locals,6
Karnataka,"17 - Immoral Traffic (Prevention) Act, 1956",9
Karnataka,17.1 - Under ITP Section 5,0
Karnataka,17.2 - Under ITP Section 6,0
Karnataka,17.3 - Under ITP Section 7,1
Karnataka,17.4 - Under ITP Section 8,0
Karnataka,17.5 - Other Section under ITP Act,8
Karnataka,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",61
Karnataka,"19 - Protection of Children from Sexual Offences Act, 2012",620
Karnataka,19.1 - Under PCSO Act Section 4,227
Karnataka,19.2 - Under PCSO Act Section 6,71
Karnataka,19.4 - Under PCSO Act Section 10,68
Karnataka,19.3 - Under PCSO Act Section 8,14
Karnataka,19.5 - Under PCSO Act Sections 14 & 15,5
Karnataka,19.6 - Other Acts of PCSO,235
Karnataka,20 - Attempt to commit Murder u/s 307 IPC,30
Karnataka,21 - Unnatural Offences u/s 377 IPC,5
Karnataka,22 - Other crimes committed against children,443
Karnataka,23 - Total crimes against Children,3416
Kerala,1 - Murder (Section 302 and 303 IPC),44
Kerala,2 - Infanticide (Section 315 IPC),0
Kerala,3 - Rape,754
Kerala,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),196
Kerala,4.1 - Sexual Harassment (Section 354A IPC),87
Kerala,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),5
Kerala,4.3 - Voyeurism (Section 354C IPC),2
Kerala,4.4 - Stalking (Section 354D IPC),8
Kerala,4.5 - Others assault,94
Kerala,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),3
Kerala,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",130
Kerala,6.1 - Kidnapping & Abduction (Section 363 IPC),25
Kerala,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Kerala,6.3 - Kidnapping for Ransom (Section 364A IPC),0
Kerala,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),79
Kerala,6.5 - Other Kidnapping,26
Kerala,7 - Foeticide (Section 315 and 316 IPC),0
Kerala,8 - Abetment of Suicide of child (Section 305 IPC),5
Kerala,9 - Exposure and Abandonment (Section 317 IPC),5
Kerala,10 - Procuration of minor girls (Section 366-A IPC),4
Kerala,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Kerala,12 - Buying of minors for prostitution (Section 373 IPC),0
Kerala,13 - Selling of minors for prostitution (Section 372 IPC),0
Kerala,"14 - Prohibition of Child Marriage Act, 2006",19
Kerala,"15 - Transplantation of Human Organs Act, 1994",0
Kerala,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Kerala,16.1 - Offences committed against Migrant,0
Kerala,16.1.1 - Offences committed against SC migrants,0
Kerala,16.1.2 - Offences committed against ST migrants,0
Kerala,16.1.3 - Offences committed against others migrants,0
Kerala,16.2 - Offences committed against Locals,0
Kerala,16.2.1 - Offences committed against Local SCs,0
Kerala,16.2.2 - Offences committed against Local STs,0
Kerala,16.2.3 - Offences committed against others locals,0
Kerala,"17 - Immoral Traffic (Prevention) Act, 1956",0
Kerala,17.1 - Under ITP Section 5,0
Kerala,17.2 - Under ITP Section 6,0
Kerala,17.3 - Under ITP Section 7,0
Kerala,17.4 - Under ITP Section 8,0
Kerala,17.5 - Other Section under ITP Act,0
Kerala,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",237
Kerala,"19 - Protection of Children from Sexual Offences Act, 2012",439
Kerala,19.1 - Under PCSO Act Section 4,101
Kerala,19.2 - Under PCSO Act Section 6,4
Kerala,19.4 - Under PCSO Act Section 10,172
Kerala,19.3 - Under PCSO Act Section 8,29
Kerala,19.5 - Under PCSO Act Sections 14 & 15,1
Kerala,19.6 - Other Acts of PCSO,132
Kerala,20 - Attempt to commit Murder u/s 307 IPC,7
Kerala,21 - Unnatural Offences u/s 377 IPC,107
Kerala,22 - Other crimes committed against children,441
Kerala,23 - Total crimes against Children,2391
Madhya Pradesh,1 - Murder (Section 302 and 303 IPC),131
Madhya Pradesh,2 - Infanticide (Section 315 IPC),14
Madhya Pradesh,3 - Rape,2352
Madhya Pradesh,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2449
Madhya Pradesh,4.1 - Sexual Harassment (Section 354A IPC),895
Madhya Pradesh,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),34
Madhya Pradesh,4.3 - Voyeurism (Section 354C IPC),18
Madhya Pradesh,4.4 - Stalking (Section 354D IPC),167
Madhya Pradesh,4.5 - Others assault,1335
Madhya Pradesh,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),68
Madhya Pradesh,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",6339
Madhya Pradesh,6.1 - Kidnapping & Abduction (Section 363 IPC),2773
Madhya Pradesh,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),1
Madhya Pradesh,6.3 - Kidnapping for Ransom (Section 364A IPC),11
Madhya Pradesh,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),1790
Madhya Pradesh,6.5 - Other Kidnapping,1764
Madhya Pradesh,7 - Foeticide (Section 315 and 316 IPC),30
Madhya Pradesh,8 - Abetment of Suicide of child (Section 305 IPC),6
Madhya Pradesh,9 - Exposure and Abandonment (Section 317 IPC),148
Madhya Pradesh,10 - Procuration of minor girls (Section 366-A IPC),5
Madhya Pradesh,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Madhya Pradesh,12 - Buying of minors for prostitution (Section 373 IPC),1
Madhya Pradesh,13 - Selling of minors for prostitution (Section 372 IPC),1
Madhya Pradesh,"14 - Prohibition of Child Marriage Act, 2006",15
Madhya Pradesh,"15 - Transplantation of Human Organs Act, 1994",0
Madhya Pradesh,"16 - Child Labour (Prohibition & Regulation) Act, 1986",4
Madhya Pradesh,16.1 - Offences committed against Migrant,0
Madhya Pradesh,16.1.1 - Offences committed against SC migrants,0
Madhya Pradesh,16.1.2 - Offences committed against ST migrants,0
Madhya Pradesh,16.1.3 - Offences committed against others migrants,0
Madhya Pradesh,16.2 - Offences committed against Locals,4
Madhya Pradesh,16.2.1 - Offences committed against Local SCs,2
Madhya Pradesh,16.2.2 - Offences committed against Local STs,0
Madhya Pradesh,16.2.3 - Offences committed against others locals,2
Madhya Pradesh,"17 - Immoral Traffic (Prevention) Act, 1956",1
Madhya Pradesh,17.1 - Under ITP Section 5,0
Madhya Pradesh,17.2 - Under ITP Section 6,0
Madhya Pradesh,17.3 - Under ITP Section 7,1
Madhya Pradesh,17.4 - Under ITP Section 8,0
Madhya Pradesh,17.5 - Other Section under ITP Act,0
Madhya Pradesh,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",2
Madhya Pradesh,"19 - Protection of Children from Sexual Offences Act, 2012",126
Madhya Pradesh,19.1 - Under PCSO Act Section 4,40
Madhya Pradesh,19.2 - Under PCSO Act Section 6,14
Madhya Pradesh,19.4 - Under PCSO Act Section 10,44
Madhya Pradesh,19.3 - Under PCSO Act Section 8,7
Madhya Pradesh,19.5 - Under PCSO Act Sections 14 & 15,0
Madhya Pradesh,19.6 - Other Acts of PCSO,21
Madhya Pradesh,20 - Attempt to commit Murder u/s 307 IPC,26
Madhya Pradesh,21 - Unnatural Offences u/s 377 IPC,85
Madhya Pradesh,22 - Other crimes committed against children,3282
Madhya Pradesh,23 - Total crimes against Children,15085
Maharashtra,1 - Murder (Section 302 and 303 IPC),195
Maharashtra,2 - Infanticide (Section 315 IPC),12
Maharashtra,3 - Rape,1714
Maharashtra,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),1927
Maharashtra,4.1 - Sexual Harassment (Section 354A IPC),918
Maharashtra,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),50
Maharashtra,4.3 - Voyeurism (Section 354C IPC),18
Maharashtra,4.4 - Stalking (Section 354D IPC),237
Maharashtra,4.5 - Others assault,704
Maharashtra,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),95
Maharashtra,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2616
Maharashtra,6.1 - Kidnapping & Abduction (Section 363 IPC),1546
Maharashtra,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),5
Maharashtra,6.3 - Kidnapping for Ransom (Section 364A IPC),11
Maharashtra,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),642
Maharashtra,6.5 - Other Kidnapping,412
Maharashtra,7 - Foeticide (Section 315 and 316 IPC),7
Maharashtra,8 - Abetment of Suicide of child (Section 305 IPC),19
Maharashtra,9 - Exposure and Abandonment (Section 317 IPC),225
Maharashtra,10 - Procuration of minor girls (Section 366-A IPC),7
Maharashtra,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Maharashtra,12 - Buying of minors for prostitution (Section 373 IPC),7
Maharashtra,13 - Selling of minors for prostitution (Section 372 IPC),4
Maharashtra,"14 - Prohibition of Child Marriage Act, 2006",14
Maharashtra,"15 - Transplantation of Human Organs Act, 1994",0
Maharashtra,"16 - Child Labour (Prohibition & Regulation) Act, 1986",45
Maharashtra,16.1 - Offences committed against Migrant,9
Maharashtra,16.1.1 - Offences committed against SC migrants,2
Maharashtra,16.1.2 - Offences committed against ST migrants,0
Maharashtra,16.1.3 - Offences committed against others migrants,7
Maharashtra,16.2 - Offences committed against Locals,36
Maharashtra,16.2.1 - Offences committed against Local SCs,0
Maharashtra,16.2.2 - Offences committed against Local STs,0
Maharashtra,16.2.3 - Offences committed against others locals,36
Maharashtra,"17 - Immoral Traffic (Prevention) Act, 1956",13
Maharashtra,17.1 - Under ITP Section 5,3
Maharashtra,17.2 - Under ITP Section 6,0
Maharashtra,17.3 - Under ITP Section 7,4
Maharashtra,17.4 - Under ITP Section 8,1
Maharashtra,17.5 - Other Section under ITP Act,5
Maharashtra,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",40
Maharashtra,"19 - Protection of Children from Sexual Offences Act, 2012",190
Maharashtra,19.1 - Under PCSO Act Section 4,85
Maharashtra,19.2 - Under PCSO Act Section 6,38
Maharashtra,19.4 - Under PCSO Act Section 10,37
Maharashtra,19.3 - Under PCSO Act Section 8,4
Maharashtra,19.5 - Under PCSO Act Sections 14 & 15,0
Maharashtra,19.6 - Other Acts of PCSO,26
Maharashtra,20 - Attempt to commit Murder u/s 307 IPC,34
Maharashtra,21 - Unnatural Offences u/s 377 IPC,74
Maharashtra,22 - Other crimes committed against children,877
Maharashtra,23 - Total crimes against Children,8115
Manipur,1 - Murder (Section 302 and 303 IPC),9
Manipur,2 - Infanticide (Section 315 IPC),0
Manipur,3 - Rape,38
Manipur,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),5
Manipur,4.1 - Sexual Harassment (Section 354A IPC),1
Manipur,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Manipur,4.3 - Voyeurism (Section 354C IPC),0
Manipur,4.4 - Stalking (Section 354D IPC),0
Manipur,4.5 - Others assault,4
Manipur,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Manipur,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",69
Manipur,6.1 - Kidnapping & Abduction (Section 363 IPC),2
Manipur,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Manipur,6.3 - Kidnapping for Ransom (Section 364A IPC),7
Manipur,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),54
Manipur,6.5 - Other Kidnapping,6
Manipur,7 - Foeticide (Section 315 and 316 IPC),0
Manipur,8 - Abetment of Suicide of child (Section 305 IPC),0
Manipur,9 - Exposure and Abandonment (Section 317 IPC),0
Manipur,10 - Procuration of minor girls (Section 366-A IPC),0
Manipur,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Manipur,12 - Buying of minors for prostitution (Section 373 IPC),0
Manipur,13 - Selling of minors for prostitution (Section 372 IPC),0
Manipur,"14 - Prohibition of Child Marriage Act, 2006",0
Manipur,"15 - Transplantation of Human Organs Act, 1994",0
Manipur,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Manipur,16.1 - Offences committed against Migrant,0
Manipur,16.1.1 - Offences committed against SC migrants,0
Manipur,16.1.2 - Offences committed against ST migrants,0
Manipur,16.1.3 - Offences committed against others migrants,0
Manipur,16.2 - Offences committed against Locals,0
Manipur,16.2.1 - Offences committed against Local SCs,0
Manipur,16.2.2 - Offences committed against Local STs,0
Manipur,16.2.3 - Offences committed against others locals,0
Manipur,"17 - Immoral Traffic (Prevention) Act, 1956",0
Manipur,17.1 - Under ITP Section 5,0
Manipur,17.2 - Under ITP Section 6,0
Manipur,17.3 - Under ITP Section 7,0
Manipur,17.4 - Under ITP Section 8,0
Manipur,17.5 - Other Section under ITP Act,0
Manipur,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",1
Manipur,"19 - Protection of Children from Sexual Offences Act, 2012",7
Manipur,19.1 - Under PCSO Act Section 4,3
Manipur,19.2 - Under PCSO Act Section 6,1
Manipur,19.4 - Under PCSO Act Section 10,2
Manipur,19.3 - Under PCSO Act Section 8,0
Manipur,19.5 - Under PCSO Act Sections 14 & 15,0
Manipur,19.6 - Other Acts of PCSO,1
Manipur,20 - Attempt to commit Murder u/s 307 IPC,1
Manipur,21 - Unnatural Offences u/s 377 IPC,0
Manipur,22 - Other crimes committed against children,7
Manipur,23 - Total crimes against Children,137
Meghalaya,1 - Murder (Section 302 and 303 IPC),7
Meghalaya,2 - Infanticide (Section 315 IPC),0
Meghalaya,3 - Rape,61
Meghalaya,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),7
Meghalaya,4.1 - Sexual Harassment (Section 354A IPC),0
Meghalaya,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Meghalaya,4.3 - Voyeurism (Section 354C IPC),0
Meghalaya,4.4 - Stalking (Section 354D IPC),0
Meghalaya,4.5 - Others assault,7
Meghalaya,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),2
Meghalaya,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",43
Meghalaya,6.1 - Kidnapping & Abduction (Section 363 IPC),10
Meghalaya,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Meghalaya,6.3 - Kidnapping for Ransom (Section 364A IPC),3
Meghalaya,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Meghalaya,6.5 - Other Kidnapping,30
Meghalaya,7 - Foeticide (Section 315 and 316 IPC),0
Meghalaya,8 - Abetment of Suicide of child (Section 305 IPC),0
Meghalaya,9 - Exposure and Abandonment (Section 317 IPC),3
Meghalaya,10 - Procuration of minor girls (Section 366-A IPC),11
Meghalaya,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Meghalaya,12 - Buying of minors for prostitution (Section 373 IPC),0
Meghalaya,13 - Selling of minors for prostitution (Section 372 IPC),0
Meghalaya,"14 - Prohibition of Child Marriage Act, 2006",0
Meghalaya,"15 - Transplantation of Human Organs Act, 1994",0
Meghalaya,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Meghalaya,16.1 - Offences committed against Migrant,0
Meghalaya,16.1.1 - Offences committed against SC migrants,0
Meghalaya,16.1.2 - Offences committed against ST migrants,0
Meghalaya,16.1.3 - Offences committed against others migrants,0
Meghalaya,16.2 - Offences committed against Locals,0
Meghalaya,16.2.1 - Offences committed against Local SCs,0
Meghalaya,16.2.2 - Offences committed against Local STs,0
Meghalaya,16.2.3 - Offences committed against others locals,0
Meghalaya,"17 - Immoral Traffic (Prevention) Act, 1956",1
Meghalaya,17.1 - Under ITP Section 5,1
Meghalaya,17.2 - Under ITP Section 6,0
Meghalaya,17.3 - Under ITP Section 7,0
Meghalaya,17.4 - Under ITP Section 8,0
Meghalaya,17.5 - Other Section under ITP Act,0
Meghalaya,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Meghalaya,"19 - Protection of Children from Sexual Offences Act, 2012",48
Meghalaya,19.1 - Under PCSO Act Section 4,26
Meghalaya,19.2 - Under PCSO Act Section 6,10
Meghalaya,19.4 - Under PCSO Act Section 10,4
Meghalaya,19.3 - Under PCSO Act Section 8,3
Meghalaya,19.5 - Under PCSO Act Sections 14 & 15,0
Meghalaya,19.6 - Other Acts of PCSO,5
Meghalaya,20 - Attempt to commit Murder u/s 307 IPC,18
Meghalaya,21 - Unnatural Offences u/s 377 IPC,0
Meghalaya,22 - Other crimes committed against children,12
Meghalaya,23 - Total crimes against Children,213
Mizoram,1 - Murder (Section 302 and 303 IPC),0
Mizoram,2 - Infanticide (Section 315 IPC),0
Mizoram,3 - Rape,91
Mizoram,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),32
Mizoram,4.1 - Sexual Harassment (Section 354A IPC),19
Mizoram,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),6
Mizoram,4.3 - Voyeurism (Section 354C IPC),0
Mizoram,4.4 - Stalking (Section 354D IPC),1
Mizoram,4.5 - Others assault,6
Mizoram,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Mizoram,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",2
Mizoram,6.1 - Kidnapping & Abduction (Section 363 IPC),1
Mizoram,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Mizoram,6.3 - Kidnapping for Ransom (Section 364A IPC),0
Mizoram,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Mizoram,6.5 - Other Kidnapping,1
Mizoram,7 - Foeticide (Section 315 and 316 IPC),0
Mizoram,8 - Abetment of Suicide of child (Section 305 IPC),0
Mizoram,9 - Exposure and Abandonment (Section 317 IPC),0
Mizoram,10 - Procuration of minor girls (Section 366-A IPC),0
Mizoram,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Mizoram,12 - Buying of minors for prostitution (Section 373 IPC),0
Mizoram,13 - Selling of minors for prostitution (Section 372 IPC),0
Mizoram,"14 - Prohibition of Child Marriage Act, 2006",0
Mizoram,"15 - Transplantation of Human Organs Act, 1994",0
Mizoram,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Mizoram,16.1 - Offences committed against Migrant,0
Mizoram,16.1.1 - Offences committed against SC migrants,0
Mizoram,16.1.2 - Offences committed against ST migrants,0
Mizoram,16.1.3 - Offences committed against others migrants,0
Mizoram,16.2 - Offences committed against Locals,0
Mizoram,16.2.1 - Offences committed against Local SCs,0
Mizoram,16.2.2 - Offences committed against Local STs,0
Mizoram,16.2.3 - Offences committed against others locals,0
Mizoram,"17 - Immoral Traffic (Prevention) Act, 1956",0
Mizoram,17.1 - Under ITP Section 5,0
Mizoram,17.2 - Under ITP Section 6,0
